STCOFIPS,POPULATION,RISK_SCORE,RESL_SCORE,SOVI_SCORE,EAL_SCORE,CFLD_RISKS,DRGT_RISKS,HWAV_RISKS,WFIR_RISKS,HRCN_RISKS,IFLD_RISKS,WNTW_RISKS
01027,14212,26.685750636132315,49.904580152671755,89.40839695,16.986386138613863,,30.311704834605596,39.948619139370585,71.08778625954199,67.50104297037964,35.30534351145038,5.155951623169956
01029,15040,27.480916030534353,8.333333333333332,84.25572519,17.481435643564357,,48.473282442748086,35.32434168272319,67.27099236641222,65.4151022110972,37.150127226463106,7.033736473583704
01031,53391,83.42875318066157,42.39821882951654,59.57379135,81.12623762376238,,55.089058524173026,64.7077713551702,56.45674300254453,92.86608260325404,84.4147582697201,32.11330362826225
01033,57133,80.6615776081425,68.06615776081425,69.81552163,76.63985148514851,,60.20992366412214,81.11753371868978,28.276081424936393,59.99165623696286,76.49491094147582,31.06301718650541
01035,11582,31.106870229007633,17.39821882951654,93.28880407,18.626237623762375,,46.9147582697201,49.550417469492615,49.87277353689568,84.89778890279516,23.505089058524177,13.749204328453215
01037,10320,14.567430025445294,36.45038167938932,62.08651399,12.902227722772276,,20.35623409669211,39.30635838150289,64.44020356234097,55.15227367542762,34.25572519083969,2.41884150222788
01039,37519,82.44274809160305,40.426208651399484,86.73664122,75.18564356435643,,55.216284987277355,69.65317919075144,49.650127226463106,95.57780559032125,69.0203562340967,30.267345639719924
01041,13179,34.38295165394402,32.66539440203562,90.29898219,23.050742574257427,,36.38676844783715,48.426461143224145,25.159033078880405,84.56403838130997,33.587786259541986,5.569700827498409
01043,87660,81.93384223918575,33.68320610687023,75.66793893,76.42326732673267,,59.605597964376585,82.27360308285164,65.07633587786259,72.79933249895703,80.24809160305344,54.869509866327185
01045,49224,67.74809160305344,15.776081424936386,81.87022901,57.73514851485149,,63.072519083969475,66.98779704560052,44.56106870229007,89.27826449728828,61.00508905852418,28.03946530872056
01047,38341,70.76972010178118,50.0,95.86513995,57.704207920792086,,71.34223918575063,81.95247270391779,42.17557251908397,77.09637046307884,75.19083969465649,9.13430935709739
01049,71379,80.37531806615776,13.454198473282442,74.68193384,73.66955445544554,,87.27735368956743,64.03339755940912,73.75954198473282,69.67042136003337,81.74300254452926,77.62571610439211
01051,87755,72.16921119592875,61.41857506361323,49.07760814,71.19430693069307,,59.92366412213741,86.5446371226718,61.863867684478365,75.38589904046725,80.56615776081425,12.285168682367916
01053,36706,85.01908396946563,26.526717557251914,89.69465649,77.47524752475248,,63.93129770992366,83.78291586384074,74.01399491094148,96.5790571547768,67.27099236641222,29.34436664544876
01055,103320,87.34096692111959,57.56997455470738,77.98982188,83.81806930693068,,48.31424936386768,77.64932562620423,72.67811704834605,68.37713808927826,87.5,27.72119669000637
01057,16298,38.16793893129771,24.04580152671756,78.84860051,29.146039603960393,,49.77735368956743,67.66217084136159,27.512722646310433,63.99666249478515,41.0941475826972,7.670273711012094
01059,31999,67.71628498727735,17.716284987277355,89.9173028,55.35272277227723,,40.13994910941476,70.29543994861915,37.72264631043257,60.36712557363371,54.67557251908397,22.342457033736473
01061,26621,53.37150127226463,29.770992366412212,87.65903308,41.398514851485146,,70.32442748091603,52.922286448298,37.786259541984734,87.27576136837713,55.43893129770993,18.36409929980904
01063,7714,29.293893129770993,21.151399491094143,98.12340967,15.532178217821782,,25.95419847328244,86.03082851637764,14.153944020356237,63.03712974551523,32.82442748091603,3.437301082113304
01065,14753,39.090330788804074,22.646310432569976,90.61704835,25.773514851485142,,38.19974554707379,58.92742453436095,25.572519083969464,68.6691697955778,41.79389312977099,5.506047103755569
01067,17074,42.04834605597965,46.69211195928753,93.38422392,28.99133663366337,,81.1704834605598,43.86640976236352,33.778625954198475,82.68669169795578,38.39058524173028,13.208147676639085
01069,107125,87.78625954198473,75.95419847328245,72.23282443,85.14851485148515,,77.70356234096693,79.76878612716763,51.94020356234097,93.82561535252398,87.1501272264631,49.68173138128581
01071,52501,79.03944020356234,27.131043256997454,77.73536896,71.875,,83.36513994910942,53.72511239563262,61.19592875318066,59.36587400917814,78.72137404580153,80.20369191597709
01073,673766,97.61450381679388,79.99363867684478,56.20229008,96.9368811881188,,26.81297709923664,97.62363519588952,79.07124681933843,76.59574468085107,98.09160305343512,79.47167409293444
01075,13961,31.393129770992367,25.47709923664122,74.90458015,24.721534653465348,,37.849872773536894,50.32113037893384,24.713740458015273,61.82728410513142,31.647582697201017,7.001909611712286
01077,93509,85.49618320610686,61.036895674300254,46.85114504,84.80816831683168,,53.68956743002544,84.6499678869621,23.791348600508904,61.11806424697539,84.22391857506362,41.15213239974538
01079,33012,69.30661577608143,32.56997455470738,78.72137405,61.66460396039603,,72.80534351145039,81.59922928709057,33.14249363867685,62.95369211514393,63.70865139949109,23.16995544239338
01081,173871,79.70737913486005,52.00381679389313,42.68447837,79.98143564356435,,79.42111959287533,92.0038535645472,72.39185750636132,82.186065915728,84.7328244274809,31.413112667091024
01083,101053,79.9618320610687,76.17684478371501,23.75954198,82.88985148514851,,75.25445292620864,72.28644829800899,25.763358778625957,60.200250312891114,76.68575063613233,72.97899427116486
01085,10307,29.07124681933842,26.653944020356235,99.61832061,14.975247524752474,,52.25826972010178,72.67180475272961,31.48854961832061,71.42261159783062,31.870229007633593,2.864417568427753
01087,19491,23.85496183206107,55.78880407124682,92.46183206,14.232673267326732,,71.50127226463104,59.73025048169557,52.83078880407125,68.87776387150605,34.79643765903308,6.333545512412477
01089,387825,94.56106870229009,83.68320610687023,26.6221374,95.20420792079209,,60.55979643765903,94.21965317919077,36.06870229007634,70.4630788485607,95.92875318066157,95.2577975811585
01091,19291,52.16284987277354,35.36895674300254,96.88295165,36.50990099009901,,53.49872773536896,71.16249197174052,38.83587786259542,77.43012098456404,50.636132315521635,7.829408020369192
01093,29281,69.14758269720102,9.605597964376592,95.10178117,54.1769801980198,,37.595419847328245,67.63005780346822,37.086513994910945,67.62619941593658,63.99491094147582,16.613621896880968
01095,97552,87.30916030534351,39.026717557251914,75.34987277,83.75618811881188,,54.134860050890595,80.76429030186254,63.167938931297705,68.96120150187734,85.2735368956743,80.99936346276257
01097,414514,98.02798982188295,79.67557251908397,53.94402036,97.64851485148515,90.60000000000002,86.22773536895673,95.95375722543352,93.47964376590332,99.41593658740092,95.89694656488548,81.25397835773391
01099,19743,48.66412213740458,23.536895674300258,87.81806616,36.26237623762376,18.0,61.19592875318066,59.15221579961464,42.239185750636125,87.94326241134752,41.9529262086514,23.647358370464673
01101,228847,91.82569974554707,72.45547073791349,71.34223919,89.51113861386139,,56.80661577608143,96.53179190751445,51.62213740458015,87.3174801835628,94.05216284987277,33.54551241247613
01103,123349,88.83587786259542,47.93256997455471,60.8778626,87.0358910891089,,47.837150127226465,88.08606294155426,48.918575063613225,68.00166875260743,86.73664122137404,83.73647358370465
01105,8480,18.829516539440203,30.756997455470735,98.95038168,9.06559405940594,,60.591603053435115,48.81181759794477,23.155216284987276,69.29495202336253,22.455470737913487,3.469127943984724
01107,19095,44.6882951653944,18.3206106870229,91.66666667,30.63118811881188,,43.034351145038165,79.70456005138085,27.89440203562341,69.2532332081769,41.85750636132315,11.394016549968171
01109,32965,43.98854961832061,57.601781170483456,74.49109415,37.80940594059406,,51.43129770992366,76.2684649967887,33.87404580152672,83.56278681685441,47.614503816793885,11.04392106938256
01111,21932,30.59796437659033,23.823155216284988,66.92111959,26.0519801980198,,42.461832061068705,45.3757225433526,63.77226463104325,71.9232373800584,41.98473282442748,7.256524506683641
01113,59131,54.739185750636125,14.217557251908396,63.45419847,49.93811881188119,,76.30407124681933,77.296082209377,55.6615776081425,75.177304964539,66.85750636132316,12.858052196053467
01115,90899,72.13740458015268,42.04834605597965,30.4389313,74.87623762376238,,44.211195928753185,71.70841361592807,71.7557251908397,56.65415102211097,75.92239185750637,18.109484404837684
01117,222782,90.2671755725191,74.01399491094148,16.57124682,91.1509900990099,,49.10941475826972,88.56775850995504,74.30025445292621,65.95744680851064,91.57124681933843,29.567154678548697
01119,12322,53.021628498727736,14.75826972010178,99.26844784,34.931930693069305,,57.09287531806616,67.91907514450867,34.4147582697201,76.26199415936587,54.770992366412216,7.638446849140674
01121,81988,84.66921119592875,40.458015267175576,86.54580153,77.90841584158416,,56.36132315521628,81.79190751445087,79.13486005089058,74.42636629119733,87.24554707379136,19.446212603437303
01123,41279,67.4618320610687,44.56106870229007,80.75699746,58.910891089108915,,39.94910941475827,84.26461143224147,75.06361323155215,74.21777221526908,77.86259541984732,9.357097390197326
01125,226701,90.80788804071248,71.85114503816794,55.18447837,89.23267326732673,,43.161577608142494,95.6005138086063,57.09287531806616,81.10137672090113,91.63486005089058,50.572883513685554
01127,65276,82.60178117048346,22.709923664122137,80.15267176,76.51608910891089,,39.53562340966921,84.6820809248555,62.46819338422392,58.28118481435127,85.7824427480916,66.008911521324
01129,15333,45.64249363867685,60.2735368956743,78.81679389,38.18069306930693,21.6,45.70610687022901,52.44059087989724,65.83969465648855,86.94201084689195,38.3587786259542,19.318905155951622
01131,10548,36.704834605597966,19.59287531806616,97.07379135,21.503712871287128,,36.323155216284995,44.79768786127168,45.70610687022901,76.42886942010847,53.0852417302799,4.105665181413113
01133,23478,59.19211195928753,16.634860050890584,95.99236641,43.56435643564357,,26.176844783715016,62.71676300578035,59.12849872773537,62.78681685440134,64.7264631043257,18.650541056651814
02013,3374,21.342239185750635,0.731552162849873,99.90458015,8.91089108910891,0.0,0.0,,0.063613231552163,,0.0,22.310630171865053
02016,5168,67.30279898218829,0.477099236641221,22.04198473,71.8131188118812,0.0,0.0,,0.0,,0.0,17.85486950986633
02020,290985,97.39185750636133,34.79643765903308,11.38676845,98.42202970297029,28.000000000000004,0.0,,78.62595419847328,,0.190839694656489,98.75875238701465
02050,18633,44.30661577608143,39.05852417302799,99.96819338,27.5990099009901,0.0,0.0,,83.84223918575063,,9.573791348600508,89.68809675366009
02060,843,1.208651399491094,29.293893129770993,43.956743,1.175742574257426,0.0,0.0,,34.223918575063614,,0.0,19.732654360280076
02063,7011,19.62468193384224,24.07760814249364,10.62340967,34.06559405940594,20.8,0.0,,1.304071246819339,,0.763358778625954,30.61744112030554
02066,2596,39.94910941475827,41.88931297709924,93.35241730000001,26.392326732673265,0.0,0.0,,83.65139949109415,,1.908396946564886,27.562062380649262
02068,1615,28.307888040712474,26.463104325699742,17.46183206,39.511138613861384,,0.0,,84.764631043257,,1.463104325699746,26.06619987269255
02070,4845,35.68702290076336,32.69720101781171,98.9821883,20.48267326732673,0.0,0.0,,62.150127226463106,,3.085241730279898,61.45767027371101
02090,95579,88.51781170483459,25.986005089058523,10.62340967,90.77970297029702,,0.0,,97.61450381679388,,45.67430025445292,97.51750477402928
02100,2080,4.293893129770993,10.337150127226463,52.13104326,3.527227722772277,0.0,0.0,,4.993638676844784,,0.826972010178117,50.28644175684277
02105,2313,14.31297709923664,10.05089058524173,97.99618321,6.09529702970297,22.8,0.0,,5.566157760814249,,1.304071246819339,35.4551241247613
02110,32108,11.513994910941475,62.40458015267174,21.11959288,17.388613861386137,38.0,0.0,,19.529262086513995,,12.213740458015266,90.07001909611712
02122,58731,93.03435114503817,6.488549618320611,47.10559796,92.41955445544552,33.800000000000004,12.309160305343513,,97.07379134860051,,43.765903307888046,93.92106938255887
02130,13937,1.685750636132316,68.63867684478372,28.08524173,1.794554455445544,26.0,0.0,,10.941475826972011,,4.548346055979644,53.087205601527685
02150,13076,65.13994910941476,18.70229007633588,33.20610687,68.10024752475248,0.0,0.0,,23.21882951653944,,4.421119592875318,37.96944621260344
02158,8356,57.91984732824428,5.916030534351145,100.0,38.58292079207921,0.0,0.0,,46.9147582697201,,0.0,84.94589433481859
02164,1472,6.26590330788804,11.704834605597965,96.66030534,2.103960396039604,0.0,0.0,,45.45165394402035,,0.159033078880407,30.45830681094844
02170,107000,93.25699745547074,3.721374045801527,17.23918575,94.49257425742574,0.0,0.0,,94.65648854961832,,51.30407124681934,93.06174411203057
02180,10031,34.06488549618321,16.0941475826972,99.93638677000001,18.254950495049503,0.0,0.0,,45.16539440203562,,5.725190839694656,88.19223424570337
02185,10651,14.75826972010178,3.180661577608142,58.8740458,12.654702970297032,0.0,0.0,,11.38676844783715,,2.608142493638677,81.98599618077658
02188,7726,54.58015267175572,5.852417302798982,99.84096692,34.99381188118812,0.0,0.0,,65.68066157760815,,3.403307888040712,78.64417568427754
02195,3393,15.426208651399492,18.670483460559797,59.54198473,13.521039603960396,0.0,0.0,,3.403307888040712,,0.986005089058524,30.903882877148313
02198,5714,0.954198473282443,44.37022900763359,92.81170483,0.556930693069307,0.0,0.0,,10.114503816793894,,3.753180661577608,33.45003182686187
02220,8434,23.823155216284988,80.85241730279897,55.05725191,23.57673267326733,34.0,0.0,,8.746819338422391,,2.639949109414758,35.741565881604075
02230,1238,0.477099236641221,16.762086513994912,51.6221374,0.371287128712871,0.0,0.0,,2.44910941475827,,0.254452926208651,35.70973901973266
02240,6763,57.029262086513995,5.279898218829516,88.77226463,42.41955445544555,,0.0,,97.10559796437659,,9.35114503816794,68.87332908975175
02275,2120,0.063613231552163,31.615776081424933,67.62086514,0.061881188118812,0.0,0.0,,1.526717557251908,,0.413486005089058,22.469764481222153
02282,647,2.958015267175572,8.619592875318066,97.90076336000001,1.206683168316832,0.0,0.0,,1.685750636132316,,0.286259541984733,17.568427753023553
02290,5280,61.54580152671756,7.061068702290077,99.3956743,43.44059405940594,,0.0,,93.00254452926208,,6.647582697201019,79.59898154042011
04001,65844,78.7849872773537,0.286259541984733,99.80916031,62.12871287128713,,50.25445292620865,46.660244059087994,97.90076335877863,11.681268251981644,80.72519083969466,90.57924888605984
04003,125169,92.84351145038168,5.152671755725191,76.78117048,90.00618811881188,,90.01272264631042,99.06872190109183,99.17302798982189,34.209428452231954,93.8295165394402,21.32399745385105
04005,144629,94.21119592875316,46.18320610687023,58.71501272,93.1621287128713,,25.06361323155216,63.90494540783558,99.39567430025444,0.0,96.46946564885496,98.31317632081476
04007,53118,90.17175572519085,6.361323155216285,86.67302799,85.17945544554455,,24.618320610687025,86.7373153500321,99.07760814249365,7.676261994159366,93.06615776081425,85.964353914704
04009,38453,64.59923664122137,7.824427480916031,71.5648855,56.992574257425744,,79.51653944020356,95.02247912652538,94.27480916030532,13.68377138089278,67.93893129770993,73.74283895607893
04011,9527,12.372773536895677,22.32824427480916,37.43638677,14.201732673267326,,31.90203562340967,60.43673731535003,82.50636132315522,7.384230287859824,29.64376590330789,28.453214513049012
04012,16451,83.52417302798982,0.190839694656489,94.62468193,70.32797029702971,,80.43893129770991,90.20552344251765,70.16539440203562,16.68752607425949,91.47582697201018,1.273074474856779
04013,4418836,99.87277353689569,18.03435114503817,27.09923664,99.87623762376236,,97.70992366412212,100.0,99.61832061068702,26.574885273258243,99.87277353689569,38.733290897517506
04015,212833,94.75190839694656,3.244274809160305,87.34096692,91.08910891089108,,20.833333333333336,98.55491329479769,98.82315521628499,0.0,97.07379134860051,91.43857415658816
04017,106501,88.07251908396947,3.594147582697201,97.74173028000001,79.70297029702971,,52.035623409669206,56.71162491971741,98.79134860050893,0.0,89.50381679389314,96.78548695098665
04019,1042716,99.10941475826972,20.32442748091603,50.85877863,99.10272277227725,,69.62468193384224,99.77520873474631,99.65012722646308,18.69002920317063,99.52290076335876,80.90388287714832
04021,424095,93.8295165394402,13.8676844783715,43.73409669,93.53341584158417,,95.67430025445293,98.87604367373156,97.99618320610686,18.815185648727574,96.37404580152673,15.595162316995545
04023,47632,88.32697201017811,2.321882951653944,92.30279898,80.90965346534654,,54.51653944020356,99.00449582530509,98.05979643765905,17.271589486858574,87.40458015267176,18.93698281349459
04025,235830,93.73409669211196,18.00254452926209,72.96437659,91.36757425742574,,29.389312977099237,84.97109826589595,99.58651399491094,0.0,96.0559796437659,94.30299172501591
04027,203299,92.55725190839696,1.176844783715013,68.543257,90.09900990099008,,74.77735368956743,96.66024405908799,59.223918575063614,22.736754276178555,90.96692111959288,1.113940165499682
05001,17079,63.19974554707379,54.961832061068705,85.8778626,53.46534653465347,,66.53944020356234,68.78612716763006,19.84732824427481,60.95118898623279,58.396946564885496,39.49713558243157
05003,19013,53.912213740458014,18.193384223918574,87.46819338,41.429455445544555,,80.85241730279897,78.67694283879256,32.092875318066156,65.12307050479767,54.007633587786266,15.531508593252704
05005,41603,72.29643765903307,17.080152671755723,84.31933842,62.15965346534653,,0.0,76.043673731535,71.94656488549617,35.91989987484355,64.3765903307888,79.63080840229154
05007,284135,88.74045801526718,43.416030534351144,16.98473282,90.12995049504948,,45.73791348600509,94.7334617854849,92.77989821882952,52.35711305798916,90.42620865139949,96.21260343730108
05009,37314,62.34096692111958,36.92748091603055,45.54707379,62.62376237623762,,0.0,64.41875401412975,65.5852417302799,37.46349603671256,51.24045801526719,67.09102482495226
05011,10528,30.756997455470735,9.701017811704835,96.75572519,16.24381188118812,,54.61195928753181,85.13166345536288,27.449109414758272,54.44305381727159,24.491094147582697,19.6053469127944
05013,4734,2.258269720101781,11.100508905852417,12.75445293,4.207920792079208,,20.29262086513995,29.15863840719332,7.569974554707379,31.455986649979135,6.870229007633588,6.047103755569701
05015,28225,64.56743002544529,15.012722646310433,84.25572519,53.867574257425744,,0.0,68.88246628131022,64.91730279898219,50.43804755944931,65.10814249363868,76.60725652450668
05017,10180,43.765903307888046,31.90203562340967,92.23918575,30.414603960396043,,88.35877862595419,61.368015414258196,8.428753180661577,65.74885273258239,49.395674300254456,9.070655633354551
05019,21403,41.0941475826972,32.85623409669211,68.03435115,35.67450495049505,,47.646310432569976,67.79062299293514,31.01145038167939,50.98039215686274,38.136132315521635,42.20241884150223
05021,14532,71.62849872773536,11.800254452926207,82.41094148,61.819306930693074,,95.99236641221374,82.7552986512524,6.075063613231553,49.81226533166458,39.98091603053435,68.39592616168045
05023,24667,72.70992366412213,34.57379134860051,77.48091603,65.43935643564357,,33.74681933842239,66.15285806037251,75.79516539440203,53.066332916145186,73.31424936386767,72.69255251432207
05025,7546,9.478371501272264,8.524173027989821,90.07633588,4.764851485148515,,19.65648854961832,52.247912652536925,25.41348600508906,51.27242386316229,13.931297709923664,18.141311266709103
05027,22769,42.08015267175573,47.614503816793885,92.30279898,29.33168316831683,,56.265903307888046,78.00256904303147,31.806615776081426,61.03462661660409,24.58651399491094,25.334182049649907
05029,20697,56.55216284987278,37.46819338422392,82.98346056,46.472772277227726,,61.641221374045806,71.13037893384714,74.90458015267176,52.732582394659985,45.35623409669211,63.84468491406747
05031,111202,91.793893129771,52.86259541984733,66.03053435,89.82054455445545,,92.14376590330787,95.18304431599229,43.829516539440206,56.82102628285357,78.7531806615776,91.0248249522597
05033,60118,71.5966921119593,26.017811704834603,38.29516539,72.4009900990099,,68.98854961832062,93.44894026974951,91.06234096692113,43.38756779307468,70.64249363867684,79.85359643539147
05035,48103,82.95165394402035,39.34478371501272,70.7697201,79.05321782178217,,83.84223918575063,89.33847141939627,5.820610687022901,47.26741760534001,72.36005089058524,45.48058561425844
05037,16824,64.91730279898219,36.38676844783715,66.82569975,59.62252475247525,,82.82442748091603,70.39177906229929,12.5,49.56195244055069,39.34478371501272,36.02800763844685
05039,6477,10.082697201017812,27.767175572519083,87.21374046,5.693069306930694,,24.236641221374043,50.83493898522801,13.8676844783715,45.30663329161452,17.68447837150127,17.918523233609164
05041,11357,32.88804071246819,53.18066157760815,97.99618321,19.74009900990099,,70.73791348600508,64.00128452151573,3.212468193384224,63.28744263662912,33.396946564885496,18.04583068109484
05043,17320,35.146310432569976,43.25699745547074,94.08396947,22.86509900990099,,82.3791348600509,77.87411689145793,25.667938931297712,56.57071339173968,18.98854961832061,15.054105665181414
05045,123427,86.16412213740458,57.22010178117048,14.94910941,88.30445544554455,,48.05979643765903,91.68272318561336,77.7671755725191,52.816020025031285,77.00381679389314,83.6409929980904
05047,17065,49.395674300254456,18.25699745547074,94.78371501,33.415841584158414,,58.17430025445292,86.44829800899167,82.5381679389313,46.93366708385482,50.89058524173028,72.56524506683641
05049,12050,50.667938931297705,1.590330788804071,92.87531807,32.33292079207921,,0.0,66.53821451509313,56.04325699745547,32.874426366291196,45.64249363867685,49.39528962444303
05051,100056,89.31297709923663,38.645038167938935,81.26590331,85.64356435643565,,0.0,93.9306358381503,72.86895674300254,62.07759699624531,90.10814249363868,90.99299809038828
05053,17894,15.712468193384224,37.69083969465649,38.74045802,17.883663366336634,,18.956743002544528,61.143224149004496,24.1412213740458,37.79724655819774,16.730279898218832,25.175047740292804
05055,45653,80.18447837150127,30.56615776081425,67.23918575,75.86633663366337,,90.36259541984732,91.00834938985228,29.961832061068705,46.05757196495619,63.231552162849866,76.25716104392107
05057,20040,52.06743002544529,10.2735368956743,81.99745547,40.99628712871287,,61.164122137404576,70.00642260757868,32.76081424936387,64.99791405924071,43.86132315521628,54.07383831954169
05059,33028,55.534351145038165,29.739185750636132,77.38549618,47.06064356435643,,26.463104325699742,77.55298651252409,55.24809160305344,53.35836462244472,58.61959287531806,55.41056651814131
05061,12764,48.50508905852418,15.744274809160306,90.80788804,34.68440594059406,,0.0,60.211946050096344,45.67430025445292,56.904463913224866,52.13104325699746,50.954805856142585
05063,37877,69.08396946564885,26.685750636132315,56.456743,66.64603960396039,,58.87404580152672,76.39691714836223,70.48346055979644,50.68836045056321,56.48854961832062,67.79121578612349
05065,13545,53.0852417302799,3.371501272264631,93.16157761,35.55074257425743,,33.20610687022901,60.7257546563905,62.054707379134854,41.05131414267834,48.091603053435115,56.87460216422661
05067,16727,67.84351145038168,36.76844783715013,92.81170483,55.290841584158414,,88.42239185750637,70.03853564547207,44.24300254452926,53.858990404672504,43.92493638676845,48.02673456397199
05069,67108,85.17811704834605,67.08015267175573,93.67048346,78.0631188118812,,62.945292620865146,91.36159280667952,57.63358778625955,65.28994576554025,78.21246819338423,78.19859961807765
05071,25685,58.14249363867684,19.1793893129771,79.29389313,49.040841584158414,,46.533078880407125,79.31920359666024,67.39821882951654,36.37880684188569,61.959287531806616,66.07256524506684
05073,6303,33.23791348600509,8.492366412213741,86.60941476,21.782178217821784,,86.60941475826972,49.614643545279385,21.62849872773537,63.07884856070088,16.857506361323153,12.603437301082112
05075,16184,67.87531806615776,26.208651399491096,81.17048346,58.75618811881188,,85.08269720101781,77.10340398201669,35.655216284987276,50.27117229870671,52.51272264631043,54.80585614258434
05077,8594,40.426208651399484,17.43002544529262,99.3956743,23.019801980198025,,61.29134860050891,62.65253692999357,7.315521628498728,50.73007926574885,21.183206106870227,18.905155951623172
05079,12931,29.770992366412212,16.730279898218832,80.47073791,20.94678217821782,,90.77608142493636,65.70327552986512,16.730279898218832,57.65540258656654,24.36386768447837,22.62889879057925
05081,12005,44.052162849872765,16.921119592875318,86.83206107,31.93069306930693,,79.35750636132317,57.89980732177264,37.88167938931298,42.803504380475594,44.11577608142493,39.17886696371738
05083,21102,48.18702290076336,22.837150127226465,65.71246819,43.224009900990104,,58.96946564885496,73.37829158638407,71.56488549618321,44.931163954943685,56.902035623409674,59.99363462762572
05085,74002,75.09541984732824,37.340966921119595,17.46183206,80.35272277227723,,40.04452926208651,85.00321130378934,52.19465648854962,52.85773884021694,69.3384223918575,65.46785486950986
05087,16496,45.06997455470738,21.978371501272264,63.45419847,41.05816831683168,,0.0,77.58509955041747,71.2150127226463,45.51522736754276,53.88040712468194,65.56333545512413
05089,16754,47.96437659033079,12.881679389312978,89.3129771,34.25123762376238,,0.0,61.04688503532434,64.98091603053436,32.7909887359199,43.06615776081425,54.16931890515595
05091,42561,70.83333333333334,31.23409669211196,84.25572519,61.01485148514851,,79.80279898218829,87.1868978805395,64.28117048346056,51.35586149353358,57.283715012722645,62.76257161043921
05093,40536,89.2175572519084,36.73664122137404,89.98091603,84.3131188118812,,98.6323155216285,93.19203596660245,11.673027989821882,52.98289528577388,63.040712468193384,81.41311266709103
05095,6781,36.51399491094148,43.70229007633588,90.99872774,24.659653465346533,,50.540712468193384,48.84393063583815,20.32442748091603,49.35335836462245,28.403307888040715,21.35582431572247
05097,8481,30.693384223918574,5.947837150127226,96.59669211,15.748762376237623,,0.0,53.43609505459217,61.45038167938931,42.219440967876515,48.66412213740458,41.37492043284532
05099,8255,30.56615776081425,15.585241730279895,98.53689567,16.120049504950494,,41.76208651399491,55.362877328195246,29.48473282442748,56.94618272841051,24.013994910941474,31.795035009548055
05101,7210,18.447837150127228,12.27735368956743,96.21501272,8.446782178217822,,0.0,37.12267180475273,50.98600508905853,17.688777638715063,21.310432569974555,34.02291534054742
05103,22627,51.20865139949109,36.83206106870229,94.78371501,36.60272277227723,,22.74173027989822,76.6538214515093,28.498727735368956,56.15352523988319,53.05343511450383,38.478676002546145
05105,10019,28.053435114503817,21.374045801526716,66.57124682,23.700495049504948,,54.54834605597965,55.61978163134233,55.05725190839694,34.96036712557363,38.54961832061068,31.349458943348186
05107,16523,61.67302798982188,46.0559796437659,98.7913486,46.9059405940594,,75.09541984732824,75.24084778420038,18.28880407124682,58.11430955360868,46.151399491094146,30.2355187778485
05109,10148,26.55852417302799,10.814249363867685,71.5648855,20.14232673267327,,38.645038167938935,51.0597302504817,49.904580152671755,49.645390070921984,39.94910941475827,31.858688733290897
05111,22933,72.51908396946563,27.353689567430024,68.38422392,67.20297029702971,,89.09033078880407,76.01156069364163,7.442748091603053,44.2636629119733,37.27735368956743,36.728198599618075
