,state,county,Long_Commute_Driving_Alone_Raw,Broadband_Access_Raw,popdensity2010,mean_commutetime2000
85,2,185,0.072,0.7074829932,14.638671156333332,7.166064733333333
86,2,188,0.0,0.882773803,6.3185685,9.279510049999999
87,2,195,0.0,0.86656558,1.1624074,12.467145
88,2,198,0.115,0.7751277683,7.467671575,18.9317155
89,2,220,0.019,0.8972309449,404.41871195000004,13.176464
90,2,230,0.003,0.8957871397,2.1400542,9.6618624
91,2,240,0.109,0.7914322804,0.42125657,15.740338000000001
92,2,261,,,0.5277730233333333,13.423946666666666
93,2,270,,,0.43667296,7.2296596
94,2,275,0.023,0.8881578947,0.93213296,12.276658
95,2,282,0.0,0.8212560386,0.086542092,10.967154
96,2,290,0.102,0.5334484247,0.03867867425,10.338025575
97,4,1,0.45,0.5330984882,65.79246846250001,27.6793576875
98,4,3,0.254,0.8613202314,1000.0279698125,21.41216134375
99,4,5,0.155,0.8305432311,1073.6012158528572,21.14169382142857
100,4,7,0.22,0.8069496409,179.41369555,22.383964125
101,4,9,0.242,0.8407704655,635.9001965444445,23.302371444444443
102,4,11,0.207,0.868757259,10.717280733333332,22.640888333333333
103,4,12,0.148,0.7570608754,231.52674468888893,18.270011
104,4,13,0.378,0.9206471059,4440.827014181714,28.504091927552142
105,4,15,0.18,0.8672638521,1184.7753313302326,21.463452069767442
106,4,17,0.34,0.7134359603,137.35730042903225,25.395070419354838
107,4,19,0.34,0.9090552597,3061.455650039834,25.67127100414938
108,4,21,0.544,0.917159161,1372.3923599920001,30.48089992
109,4,23,0.245,0.8426498573,878.53330904,21.3175688
110,4,25,0.274,0.9036179982,732.3768558071429,23.206313238095237
111,4,27,0.228,0.8649597545,2477.0397414083636,21.046631809433965
112,5,1,0.22,0.809625019,146.60409566250001,18.861002
113,5,3,0.273,0.7967773302,92.19692322857144,21.298441
114,5,5,0.141,0.8549950749,255.9930966666667,18.659972222222223
115,5,7,0.235,0.9301921666,922.7406253265306,20.83058006122449
116,5,9,0.22,0.8783482143,320.21913685714287,20.20533057142857
117,5,11,0.303,0.7761111111,40.40445964,23.634953799999998
118,5,13,0.306,0.803030303,8.5704155,26.336851
119,5,15,0.259,0.8565640194,82.2156878,20.8203594
120,5,17,0.279,0.7757080888,82.560256,19.54975225
121,5,19,0.26,0.8055726034,475.7293612,20.5908804
122,5,21,0.376,0.7871157619,127.21563616666667,22.583703166666666
123,5,23,0.4,0.8278829604,114.55698371428572,29.29585414285714
124,5,25,0.53,0.7905477981,14.664469,32.8940705
125,5,27,0.262,0.7875852171,345.27980740000004,19.9701506
126,5,29,0.43,0.7959773576,69.78354533333334,25.771667166666663
127,5,31,0.167,0.8743224854,1061.2473187647058,19.476996529411764
128,5,33,0.269,0.8521353397,513.7021538181818,24.78507690909091
129,5,35,0.324,0.8409313993,1494.48756779,23.72422435
130,5,37,0.318,0.816370325,208.8843931,25.061933166666666
131,5,39,0.357,0.7204123711,67.93048186666667,26.43462866666667
132,5,41,0.214,0.7433684211,33.88206874,20.443328
133,5,43,0.242,0.7925471159,82.85403812,21.8184418
134,5,45,0.402,0.926820284,943.56037596,26.360315319999998
135,5,47,0.388,0.7646118058,45.44148166666667,27.81245366666667
136,5,49,0.433,0.6909317804,20.1261705,27.295763
137,5,51,0.25,0.8317033042,743.4988905,22.075886349999998
138,5,53,0.548,0.8552120776,93.98344175,33.1884575
139,5,55,0.3,0.8552382015,438.97526666666664,20.217026444444443
140,5,57,0.318,0.7621411323,246.0767026,21.3630328
141,5,59,0.462,0.7758036526,240.67565100000002,28.12227814285714
142,5,61,0.278,0.7707486941,210.43652213333334,20.126625333333333
143,5,63,0.178,0.7468825353,131.674655375,21.111234250000003
144,5,65,0.421,0.7063855182,26.941985,27.00640925
145,5,67,0.294,0.7732195602,97.88665160000001,23.2793206
146,5,69,0.238,0.7850743815,1104.0825205125,22.724105541666663
147,5,71,0.181,0.7016024684,136.56399633333334,20.689371333333334
148,5,73,0.47,0.6700468019,18.96556725,27.5382995
149,5,75,0.434,0.8215006991,144.74079736666667,24.709147333333334
150,5,77,0.295,0.8084059069,84.7284375,24.97229175
151,5,79,0.394,0.6273450824,74.032875,25.96041925
152,5,81,0.493,0.7872651357,29.536675,26.26190425
153,5,83,0.402,0.7884252711,138.03318099999998,26.472892666666667
154,5,85,0.479,0.8828054787,392.90626137500004,28.482508875
155,5,87,0.527,0.8865381602,39.33308875,34.99775175
156,5,89,0.392,0.8625274123,39.0357645,26.891272
157,5,91,0.246,0.8203666238,1301.9470599166666,20.3988415
158,5,93,0.254,0.8273844353,302.06318358333334,20.15738025
159,5,95,0.425,0.7548776162,18.897872066666665,22.737922666666666
160,5,97,0.496,0.7689232409,13.762775833333334,29.277062666666666
161,5,99,0.41,0.6863609641,17.175264833333333,27.592673333333334
162,5,101,0.623,0.7845195146,12.39804495,36.602642
163,5,103,0.207,0.8023282887,288.3162693333333,22.362041666666666
164,5,105,0.591,0.79609375,23.693052466666668,36.967407
165,5,107,0.199,0.7920375465,223.98924956666667,21.56408233333333
166,5,109,0.434,0.7776699029,19.999208666666664,27.519824333333332
167,5,111,0.414,0.7960358764,212.9897319714286,23.652909857142856
168,5,113,0.187,0.786276002,61.273816333333336,21.59064383333333
169,5,115,0.218,0.8327586923,487.96765905454544,21.500013272727273
170,5,117,0.43,0.724317694,13.611039333333332,27.942611
171,5,119,0.208,0.8755879211,1930.4886261421054,22.39863687368421
172,5,121,0.314,0.7687738651,165.62608175,22.570648
173,5,123,0.253,0.811699023,273.99276783333335,23.367634166666665
174,5,125,0.426,0.878037468,572.5898062380953,28.53673942857143
175,5,127,0.39,0.7501909855,90.67168006666668,24.932225666666668
176,5,129,0.423,0.74836173,14.0102306,32.28755566666667
177,5,131,0.179,0.8379049489,1756.8533261153848,19.83294696153846
178,5,133,0.327,0.7867298578,236.2506625,23.54257875
179,5,135,0.378,0.7414096916,53.863161000000005,27.437935
180,5,137,0.421,0.7033454252,22.652150333333335,27.220329666666668
181,5,139,0.225,0.813553719,412.8125612,19.1118406
182,5,141,0.392,0.7932536894,40.3617644,31.8542168
183,5,143,0.236,0.8906218903,1473.22341659375,21.510114
184,5,145,0.31,0.8558300225,312.9252133076923,24.325042076923076
185,5,147,0.341,0.6236832546,12.291656499999998,19.1270465
186,5,149,0.321,0.7802061344,94.76931881666667,23.820896166666667
187,6,1,0.468,0.93499259,10187.868634880555,32.75608401666667
188,6,3,0.608,0.8689217759,1.5914251,18.927351
189,6,5,0.454,0.8794970746,111.16165555555555,29.407162111111106
190,6,7,0.241,0.9073774971,2133.910012627451,21.994942882352944
191,6,9,0.516,0.8555623848,65.53238164,32.8301667
192,6,11,0.353,0.8293597643,29.32588568,22.6625892
193,6,13,0.51,0.9530269979,4883.488351850242,36.602914178743966
194,6,15,0.124,0.9025049371,1057.9227616,17.174855
195,6,17,0.393,0.9236387168,969.238328685,31.03680890476191
196,6,19,0.26,0.871521559,4147.243936499498,23.493803487437187
197,6,21,0.322,0.9045375397,383.0747410166667,22.572191833333335
198,6,23,0.186,0.9045883596,1231.4511757966668,19.440033333333336
199,6,25,0.238,0.8817869134,3007.878338294516,21.61272283870968
200,6,27,0.19,0.8273381295,327.414690465,16.690377333333334
201,6,29,0.254,0.8978700571,3580.0884666172187,24.4103224527027
202,6,31,0.315,0.8777894641,2636.8546842185187,21.87443236
203,6,33,0.429,0.8496813837,663.2138017133333,29.141177799999998
204,6,35,0.163,0.872406181,191.43812783777776,21.85350222222222
205,6,37,0.489,0.9168578519,13089.723405784856,31.331939549677422
206,6,39,0.425,0.900613304,2277.1285220913046,27.427691739130434
207,6,41,0.413,0.9508241199,5920.490821272728,34.29190536363637
208,6,43,0.424,0.8415169661,18.0005034,31.530813
209,6,45,0.261,0.8704657217,684.73254172,21.2495531
210,6,47,0.354,0.8809290231,2503.7168755204084,24.986743693877553
211,6,49,0.267,0.8268995098,83.38304205,15.901089975
212,6,51,0.167,0.9108857091,43.0880329,20.26721566666667
213,6,53,0.321,0.9309861715,5749.452504551613,24.293406764130435
214,6,55,0.349,0.9302901556,3486.9369957675,26.08702545
215,6,57,0.311,0.9175602417,473.19286929500004,26.856781050000002
216,6,59,0.401,0.9437530591,8188.233879991409,28.974803613402063
217,6,61,0.388,0.9356268739,2427.6782422857145,27.786024226190474
218,6,63,0.263,0.834761018,20.975476371428574,22.14138385714286
219,6,65,0.489,0.9272192004,3847.608834328477,31.619125960264903
220,6,67,0.387,0.9327887115,5284.2075743886435,26.67018949526814
221,6,69,0.513,0.9429859322,2911.6097109727275,34.67079418181818
222,6,71,0.449,0.9214840031,4603.788591582494,31.761034040871937
223,6,73,0.373,0.9424368567,7066.995082485487,26.98733906937799
224,6,75,0.476,0.9231380119,29373.325344387755,32.75065587692308
225,6,77,0.415,0.9128112921,5184.239260164749,29.434388323741008
226,6,79,0.241,0.9243138011,2157.6960866679246,21.244578547169812
227,6,81,0.386,0.9523681663,8330.915059980893,28.603475096153844
228,6,83,0.214,0.9212271751,5598.880209174506,20.839840494382024
229,6,85,0.387,0.9509234232,8251.388910181451,28.011941717741934
230,6,87,0.377,0.9354412478,4037.203843576923,29.53677226923077
231,6,89,0.153,0.8952191737,1225.5749450291667,21.11241766666667
232,6,91,0.409,0.7404643449,3.3990269,29.389778
233,6,93,0.237,0.8634368223,156.73092662142858,19.303471978571427
234,6,95,0.448,0.9314826701,4681.548407811458,32.9623328
235,6,97,0.321,0.9402513412,3233.9114209909094,27.989730252525252
236,6,99,0.371,0.9099837354,4415.172402351063,26.79424719148936
237,6,101,0.347,0.8846269555,2407.960652914286,26.55874076190476
238,6,103,0.331,0.8612085134,424.1929570909091,23.242804909090907
239,6,105,0.35,0.7924809231,4.95235802,24.9312754
240,6,107,0.282,0.8784377508,2819.2347567987176,22.91787864935065
241,6,109,0.321,0.8818448858,1377.0720753818182,26.972540700000003
242,6,111,0.321,0.930942833,5019.130421078382,26.835943791907514
243,6,113,0.309,0.9173669102,4700.102994195122,21.955325463414635
244,6,115,0.482,0.9148344796,1727.5736652857142,27.901833571428572
245,8,1,0.482,0.9212927921,4454.814888257732,29.283712385416667
246,8,3,0.112,0.897108067,268.24107025,16.17423475
247,8,5,0.404,0.9420969711,4984.326560068027,27.79332980952381
248,8,7,0.196,0.8929539295,50.558078775,22.006286
249,8,9,0.135,0.8229755179,2.426278845,15.415905
250,8,11,0.303,0.8336,4.2958341,19.280109
251,8,13,0.305,0.9495600089,3475.038960886765,23.861133955882355
252,8,14,0.412,0.9598331231,2768.745353888889,29.016273
253,8,15,0.187,0.8648178358,361.93711451999997,16.748314
254,8,17,0.201,0.8881491345,1.0324607,14.182566
255,8,19,0.52,0.9206560284,105.05521566666665,31.826166666666666
256,8,21,0.402,0.8039845758,10.2279228,23.513236
257,8,23,0.383,0.834815756,2.8694277,24.0568205
258,8,25,0.438,0.8102025506,7.3950272,23.452829
259,8,27,0.589,0.8043300654,5.760704,27.026737
260,8,29,0.344,0.798940544,59.863845142857144,23.40194414285714
261,8,31,0.368,0.9221125196,7099.445307736111,25.921414716312057
262,8,33,0.277,0.7439418417,1.934303,26.441216
263,8,35,0.412,0.9766252847,2385.1874213,31.60953137704918
264,8,37,0.27,0.9505523409,120.64959065714287,22.968998642857144
265,8,39,0.745,0.9421145283,54.057024642857144,43.58955099999999
266,8,41,0.291,0.9442604194,3334.5422632484615,23.470646753846154
267,8,43,0.273,0.8427239333,1019.8152680000001,25.997690000000002
268,8,45,0.447,0.9219799749,198.30787793636364,30.97783436363636
269,8,47,0.524,0.8940182055,36.2985,37.176506
270,8,49,0.323,0.9275541796,13.5151412,23.78896966666667
271,8,51,0.265,0.9330633936,277.7802230475,20.98743775
272,8,53,0.036,0.9365750529,0.75453055,17.509914
273,8,55,0.322,0.7771509168,40.126016050000004,22.1134045
274,8,57,0.053,0.832807571,0.86384094,14.972266
275,8,59,0.411,0.944123884,3466.2197959782607,29.226185525547443
276,8,61,0.219,0.8449477352,0.79082823,18.269806
277,8,63,0.16,0.8874399451,3.821631066666667,16.125239
278,8,65,0.39,0.8942210206,169.59255085,40.790127
279,8,67,0.277,0.8820258621,503.54189329999997,21.272907699999998
280,8,69,0.296,0.9270770794,2714.209608958904,22.642066726027398
281,8,71,0.199,0.8536039397,274.54194965,20.490734333333332
282,8,73,0.26,0.7736040609,5.1094139,19.6438485
283,8,75,0.136,0.8553019146,149.3655385333333,18.326112666666667
284,8,77,0.109,0.919143729,2071.165982148276,18.988835689655172
285,8,79,0.174,0.9193548387,0.81309539,17.151352
286,8,81,0.231,0.8589477654,708.318667505,26.30869725
287,8,83,0.202,0.8207054512,225.22290734285716,22.482518142857142
288,8,85,0.181,0.8489930972,560.10730794,22.2284257
289,8,87,0.24,0.9081845373,747.63834525,20.511187749999998
290,8,89,0.199,0.8537223603,432.15414719999995,20.422343
291,8,91,0.417,0.9200477327,8.1906519,25.369125
292,8,93,0.685,0.9125133183,16.123614,45.4059252
293,8,95,0.193,0.8154922001,6.2885752,15.798960999999998
294,8,97,0.296,0.9241501495,137.68530185,18.0348525
295,8,99,0.124,0.8345749343,659.6512868,16.63374
296,8,101,0.236,0.8651203256,2606.7758114654544,22.319766660377358
297,8,103,0.176,0.9439505218,2.1103015999999997,17.8316425
298,8,105,0.232,0.8072337043,257.0055304,19.831176
299,8,107,0.257,0.9191072606,65.4331644875,21.602553375
300,8,109,0.324,0.856792395,4.3948066,21.0904435
301,8,111,0.14,0.8342541436,1.8039268,18.558823
302,8,113,0.223,0.883941971,53.776116775,21.252867
303,8,115,0.25,0.865,4.3409162,16.948336
304,8,117,0.226,0.9710051025,55.694523000000004,17.205457000000003
305,8,119,0.531,0.9221540922,172.87485555,29.946334166666663
306,8,121,0.259,0.8666666667,2.3915464,21.437445500000003
307,8,123,0.437,0.9187961906,2089.110590487013,25.179705246753244
308,8,125,0.192,0.8961334344,4.3605149,15.945936
309,9,1,,,5136.887872,29.605913038095238
310,9,3,,,4261.775080084822,23.36061657657658
311,9,5,,,910.8990779607843,27.55489507843137
312,9,7,,,1511.8663727777778,25.546527527777776
313,9,9,,,4278.766361375661,24.2118585026455
314,9,11,,,1643.608174476923,23.32410586153846
315,9,13,,,1339.8028386551723,26.97967189285714
316,9,15,,,1033.0812598,27.4845026
317,10,1,0.349,0.9042582045,1017.3872733125,23.80380209375
318,10,3,0.324,0.923473713,4624.197001538461,25.336534263565895
319,10,5,0.388,0.8995281602,428.5693131509434,24.942528490566037
320,11,1,0.487,0.9016780903,16133.188992201116,32.99451576966292
321,12,1,0.248,0.8771458466,2413.132785357143,21.983379785714284
322,12,3,0.535,0.8842654239,107.78387025,34.1293385
323,12,5,0.34,0.9152237316,1528.169821116279,21.49055330232558
324,12,7,0.509,0.8812609842,144.5079735,29.90020225
325,12,9,0.343,0.9206912569,2208.3150521486723,25.22083719642857
326,12,11,0.455,0.9094561846,5896.226530660435,28.75117558171745
327,12,13,0.52,0.8534054054,32.05551,30.037121666666668
328,12,15,0.353,0.9088765794,1369.0532250263159,24.491706315789475
329,12,17,0.384,0.8929570594,552.3462743333333,27.25038062962963
330,12,19,0.569,0.9440047947,1318.81343554,35.11300873333333
331,12,21,0.346,0.9174659812,2288.6392801643833,23.60185397260274
332,12,23,0.311,0.8681886228,362.2603126666666,25.62382775
333,12,27,0.414,0.818426043,326.9214487777778,30.242102888888887
334,12,29,0.229,0.7363784666,48.0192198,29.979526000000003
335,12,31,0.349,0.8991210424,2918.39426583237,26.45807061849711
336,12,33,0.299,0.8996663861,1875.027468140845,23.904914929577462
337,12,35,0.418,0.8594520439,1204.3850848,26.32466945
338,12,37,0.196,0.8790158601,36.94514025,20.580999
339,12,39,0.551,0.7492872308,116.03324344444445,31.23280733333333
340,12,41,0.504,0.8092000579,53.920224600000005,33.9949778
341,12,43,0.456,0.7839912281,17.005307333333334,27.44958533333333
342,12,45,0.374,0.8713793103,35.43255733333333,26.348665999999998
343,12,47,0.398,0.7706422018,26.730998,25.689768666666666
344,12,49,0.385,0.8121011291,76.09100600000001,28.125785166666663
345,12,51,0.41,0.8298909925,295.1481701666667,28.08889716666667
346,12,53,0.448,0.9106575288,1313.875235659091,30.23326025
347,12,55,0.243,0.8467448795,618.6965314248148,23.311222576923075
348,12,57,0.47,0.931233092,3200.4502717428527,27.41918441772152
349,12,59,0.554,0.7597008607,50.05251749999999,33.093216749999996
350,12,61,0.266,0.8843164085,1291.3453692,20.99079468965517
351,12,63,0.466,0.8047892945,76.83697063636363,25.570107363636364
352,12,65,0.577,0.7383259912,40.638718,30.500943666666668
353,12,67,0.541,0.855288278,27.117313499999998,25.1551245
354,12,69,0.496,0.9130641986,1010.7405857321429,27.97084589285714
355,12,71,0.444,0.9127439078,1729.2750905602409,26.693743446666666
356,12,73,0.219,0.9070131678,2485.5346637941175,22.732797588235293
357,12,75,0.511,0.7728081887,64.1854549,30.456927333333333
358,12,77,0.554,0.7928739233,11.171705150000001,35.6466905
359,12,79,0.394,0.7299426934,74.732522,25.252787
360,12,81,0.415,0.9078063429,2592.8403583846157,24.96141751282051
361,12,83,0.374,0.902919973,798.3747230634921,27.16997618032787
362,12,85,0.426,0.9096431731,1713.7596999411765,25.88955511764706
363,12,86,0.523,0.8697032043,10624.377170887645,31.46914094509804
364,12,87,0.213,0.8804215998,1983.0933575089334,19.604415206666665
365,12,89,0.544,0.9435086062,479.20866133333334,29.06345616666667
366,12,91,0.36,0.9201288589,2074.5699040731706,23.146440975609757
367,12,93,0.36,0.8300520182,372.94596858181814,28.648359363636363
368,12,95,0.455,0.9298182183,3617.434499262136,27.927586975728154
369,12,97,0.623,0.9175655616,1979.3543837487803,29.51125348780488
370,12,99,0.384,0.9013186434,3854.9179939882733,26.641050312312313
371,12,101,0.518,0.8979900809,2067.8912375263158,31.49139778195489
372,12,103,0.344,0.8940228049,4314.38041897541,24.952100663934427
373,12,105,0.446,0.8820826842,1456.7414049932468,26.770854961038964
374,12,107,0.476,0.8408809135,277.9179621764706,30.372970875
375,12,109,0.437,0.9420088765,1152.0424542820513,27.211430564102564
376,12,111,0.45,0.9128760255,1873.7685375454546,27.236494279069767
377,12,113,0.514,0.9288421053,789.4957813599999,29.51290476
378,12,115,0.34,0.9173637368,2504.6192101382976,22.684018382978724
379,12,117,0.415,0.938941509,2895.1632044186044,28.351980837209304
380,12,119,0.404,0.9060814747,851.7401093347369,27.991154777777776
381,12,121,0.405,0.8512237425,71.57283942857143,28.45633385714286
382,12,123,0.211,0.8127063796,79.01184500000001,21.412729499999998
383,12,125,0.551,0.8971851145,63.485747,29.89670166666667
384,12,127,0.38,0.897782608,2013.682490318584,26.295858849557522
385,12,129,0.596,0.8949700501,92.0087605,35.998662
386,12,131,0.412,0.9037937475,186.8271177272727,31.552616545454544
387,12,133,0.628,0.8400129282,65.23042485714286,29.609410999999998
388,13,1,0.292,0.7218985363,64.75195972,26.1372298
389,13,3,0.393,0.7870805895,22.774816666666666,25.568195333333335
390,13,5,0.356,0.8168452529,51.143214,24.082329333333334
391,13,7,0.402,0.578994614,9.95814485,29.8225165
392,13,9,0.348,0.8689891135,654.3265462222222,20.666846333333336
393,13,11,0.54,0.8445557684,80.93621250000001,31.58740225
394,13,13,0.587,0.926536782,550.9989722222222,34.90143311111111
395,13,15,0.444,0.845577854,418.8572997333333,32.02479746666667
396,13,17,0.191,0.7236805362,286.7514632,20.000608399999997
397,13,19,0.256,0.8038075861,47.490489333333336,23.596844333333333
398,13,21,0.239,0.8533201521,1696.5224323636364,23.023825795454545
399,13,23,0.472,0.7179547046,85.48033733333334,26.587689666666666
400,13,25,0.555,0.7555653193,43.978417666666665,35.03021366666667
401,13,27,0.376,0.7062062062,41.42906000000001,25.1835064
402,13,29,0.634,0.9178307313,317.20685599999996,32.856806999999996
403,13,31,0.313,0.8609129343,842.1365760833334,23.241651666666666
404,13,33,0.482,0.8284049687,31.370331116666666,30.467302333333333
405,13,35,0.478,0.858073363,143.66467033333333,32.689349666666665
406,13,37,0.402,0.7692307692,27.1515185,28.3992945
407,13,39,0.374,0.8956906393,292.0585426,23.964942
408,13,43,0.259,0.8075543868,44.806846666666665,24.706714
409,13,45,0.42,0.8839855039,431.5139740588235,29.97183105882353
410,13,47,0.338,0.8827422625,750.3326818181818,24.92162872727273
411,13,49,0.374,0.8186490455,14.58771825,36.8046935
412,13,51,0.286,0.9148447262,2974.7462789063384,23.28442379710145
413,13,53,0.097,0.8418555614,532.8789308600001,15.904214999999999
414,13,55,0.389,0.8283745351,147.18060549999998,26.78662033333333
415,13,57,0.552,0.949330186,1190.1471626923076,36.46467969230769
416,13,59,0.198,0.9146618415,2258.9676200000004,19.413966133333336
417,13,61,0.279,0.7557251908,16.291246,26.668814
418,13,63,0.538,0.8998447352,2548.8680892,31.386426775510202
419,13,65,0.362,0.7198380567,10.69050125,21.5216275
420,13,67,0.502,0.9586108176,2540.8169912500002,33.23151918333333
421,13,69,0.129,0.8268050659,152.69738144444443,21.809516
422,13,71,0.289,0.8107931219,414.4864202,22.8823836
423,13,73,0.371,0.9072442064,1300.4881145499999,27.063673299999998
424,13,75,0.37,0.7615056144,78.17649,21.88038625
425,13,77,0.48,0.9193705914,557.91935545,31.480049150000003
426,13,79,0.613,0.7665148064,42.34183433333333,33.87178433333333
427,13,81,0.148,0.7322370073,196.81585733333335,20.2168195
428,13,83,0.453,0.8455810942,95.9878085,28.5411675
429,13,85,0.542,0.9180191811,165.274448,35.59464
430,13,87,0.222,0.7207370632,144.98988828571427,24.990813857142857
431,13,89,0.499,0.9225238073,3634.2416826896556,32.85764626388889
432,13,91,0.375,0.7213459516,50.44868283333333,27.990691333333334
433,13,93,0.411,0.662158714,37.05711566666667,23.51714133333333
434,13,95,0.163,0.8034130688,1379.5394202592593,19.84589288888889
435,13,97,0.549,0.9299752625,1036.2987735,34.6165559
436,13,99,0.236,0.6084590651,24.137374,24.451516599999998
437,13,101,0.479,0.6807278743,16.67407535,27.615215499999998
438,13,103,0.539,0.8189768627,183.4557552,32.655779100000004
439,13,105,0.35,0.7708914494,212.72758119999997,22.5193354
440,13,107,0.351,0.826902141,38.948079166666666,25.077364666666668
441,13,109,0.372,0.7881836945,68.65479266666667,24.050488
442,13,111,0.287,0.8831969017,90.4759548,32.174504400000004
443,13,113,0.531,0.9482470402,759.104187,32.523032549999996
444,13,115,0.279,0.8701755342,762.8354448,23.712127950000003
